IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",115,"Cities between 5 to 10 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",113,"Cities between 1 to 2.5 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",3
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",111,"Cities between 250,000 to 500,000 inhabitants",1,"Model-based Estimates",3,"Projection",2
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",36
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",42
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",115,"Cities between 5 to 10 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",113,"Cities between 1 to 2.5 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",3
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",111,"Cities between 250,000 to 500,000 inhabitants",1,"Model-based Estimates",3,"Projection",2
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",36
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",42
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",115,"Cities between 5 to 10 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",113,"Cities between 1 to 2.5 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",3
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",111,"Cities between 250,000 to 500,000 inhabitants",1,"Model-based Estimates",3,"Projection",2
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",39
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",39
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",115,"Cities between 5 to 10 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",113,"Cities between 1 to 2.5 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",3
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",111,"Cities between 250,000 to 500,000 inhabitants",1,"Model-based Estimates",3,"Projection",2
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",39
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",39
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",38
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",115,"Cities between 5 to 10 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",113,"Cities between 1 to 2.5 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",3
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",111,"Cities between 250,000 to 500,000 inhabitants",1,"Model-based Estimates",3,"Projection",2
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",40
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",38
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",115,"Cities between 5 to 10 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",113,"Cities between 1 to 2.5 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",3
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",111,"Cities between 250,000 to 500,000 inhabitants",1,"Model-based Estimates",3,"Projection",2
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",40
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",115,"Cities between 5 to 10 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",113,"Cities between 1 to 2.5 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",3
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",111,"Cities between 250,000 to 500,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",39
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",37
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",115,"Cities between 5 to 10 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",113,"Cities between 1 to 2.5 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",3
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",111,"Cities between 250,000 to 500,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",39
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",37
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",115,"Cities between 5 to 10 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",113,"Cities between 1 to 2.5 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",3
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",111,"Cities between 250,000 to 500,000 inhabitants",1,"Model-based Estimates",3,"Projection",6
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",40
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",54
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",115,"Cities between 5 to 10 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",113,"Cities between 1 to 2.5 millions inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",3
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",111,"Cities between 250,000 to 500,000 inhabitants",1,"Model-based Estimates",3,"Projection",6
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",40
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",4,"Afghanistan","AF","AFG",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",54
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",109,"Cities between 50,000 to 100,000 inhabitants",1,"Model-based Estimates",3,"Projection",4
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",112,"Cities between 500,000 to 1 million inhabitants",1,"Model-based Estimates",3,"Projection",1
105,"Number of cities classified by size class of urban settlement","Number of cities classified by size class of urban settlement","World Urbanization Prospects",2025,"United Nations Population Division",8,"Albania","AL","ALB",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",110,"Cities between 100,000 to 250,000 inhabitants",1,"Model-based Estimates",3,"Projection",1
